SAISON;DISCIPLINE;RANG;RANG_LIGUE;PRE_INSCRIT;QUOTA;NOM_ABREGE;SEXE_EQUIPE;ARME_EQUIPE;CATEGORIE_CLASSEMENT;CODE_STRUCTURE;NOM_STRUCTURE;ADRESSE_VILLE_SIEGE;SCORE1;SCORE2;SCORE3;MOY_SCORE;CORRESPONDANT_CLUB
2026;S;825;;;;BEAUVOIR SUR MER;H;CL;Arc Classique Homme 2026;1285123;LES ARCHERS DU PAYS DU GOIS;BEAUVOIR-SUR-MER;494;490;462;1446;archers-du-pays-du-gois@laposte.net
2026;S;830;;;;SAUMUR;H;CL;Arc Classique Homme 2026;1249066;JEANNE D'ARC DE SAUMUR TIR A L'ARC;SAUMUR;490;479;475;1444;patrickmartin49@orange.fr
2026;S;882;;;;EVRON;H;CL;Arc Classique Homme 2026;1253076;CLUB ATHLETIQUE EVRONNAIS;EVRON;521;428;0;949;gesberts53@orange.fr
2026;S;884;;;;ROCHE SUR YON;H;CL;Arc Classique Homme 2026;1285126;CIE D'ARCHERS SAINT GEORGES;MOUILLERON-LE-CAPTIF;506;486;431;1423;gwenolalereun@hotmail.fr
2026;S;885;;;;NANTES DOULON;H;CL;Arc Classique Homme 2026;1244006;ASS. DU QUARTIER DE DOULON;NANTES;497;467;459;1423;roquesalfred@yahoo.fr
2026;S;888;;;;GUERANDE;H;CL;Arc Classique Homme 2026;1244001;CIE D ARC DE GUERANDE;GUÉRANDE;514;454;453;1421;melanieboquet@gmail.com
2026;S;893;;;;ST AUBIN;H;CL;Arc Classique Homme 2026;1285129;LES ARCHERS ST AUBINOIS;SAINT AUBIN DES ORMEAUX;505;462;451;1418;auguinb@gmail.com
2026;S;943;;;;MAISDON;H;CL;Arc Classique Homme 2026;1244012;LES ARCHERS DU VAL DE SEVRE;GETIGNE;483;468;449;1400;kibouge44@gmail.com
2026;S;952;;;;CHATEAUBRIANT;H;CL;Arc Classique Homme 2026;1244035;ARCHERS DE LA MEE;CHÂTEAUBRIANT;476;466;455;1397;p.comcom4@orange.fr
2026;S;973;;;;CORDEMAIS;H;CL;Arc Classique Homme 2026;1244017;A.S.CORDEMAIS TIR ARC;CORDEMAIS;476;464;449;1389;ylerousseau@gmail.com
2026;S;996;;;;MONTREUIL JUIGNE;H;CL;Arc Classique Homme 2026;1249067;MONTREUIL JUIGNE TIR A L'ARC;MONTREUIL JUIGNE;468;465;442;1375;mjta49@gmail.com
2026;S;1000;;;;ST GILLES CROIX DE VIE;H;CL;Arc Classique Homme 2026;1285117;ARCHERS DE ST GILLES CROIX VIE;LE FENOUILLER;466;460;448;1374;archers.saint.gilles@gmail.com
2026;S;1035;;;;LES TOUCHES;H;CL;Arc Classique Homme 2026;1244016;LES ARCHERS DES TOUCHES;LES TOUCHES;505;497;356;1358;LesArchersDesTouches@gmail.com
2026;S;1058;;;;BARBATRE;H;CL;Arc Classique Homme 2026;1285125;ARCHERS DE BARBATRE;BARBÂTRE;532;416;396;1344;guillaumevelcker@msn.com
2026;S;1086;;;;LES MAGNILS REIGNIERS;H;CL;Arc Classique Homme 2026;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;443;0;0;443;archersdelachouannerie@outlook.fr
2026;S;1091;;;;DAUMERAY;H;CL;Arc Classique Homme 2026;1249068;C.O.AJAX DE DAUMERAY;DAUMERAY;457;440;428;1325;jpld.dupuis@orange.fr
2026;S;1165;;;;LES FLÉCHES D'ALIÉNOR;H;CL;Arc Classique Homme 2026;1285141;LES FLECHES D ALIENOR;SAINT-VINCENT-SUR-JARD;497;439;323;1259;lesflechesdalienor@gmail.com
2026;S;1168;;;;ST JEAN DE BOISEAU;H;CL;Arc Classique Homme 2026;1244021;CIE DES ARCHERS DU PE;ST JEAN DE BOISEAU;508;490;259;1257;archers.du.pe@gmail.com
2026;S;1184;;;;LA BAULE;H;CL;Arc Classique Homme 2026;1244015;A.S.C.E. TIR A L'ARC;LA BAULE-ESCOUBLAC;497;441;302;1240;secretariat.ascetiralarc@gmail.com
2026;S;1193;;;;GORRON;H;CL;Arc Classique Homme 2026;1253087;CIE GORONNAISE TIR A L'ARC;GORRON;411;0;0;411;guerrier.norbert@orange.fr
2026;S;1200;;;;LA RABATELIERE;H;CL;Arc Classique Homme 2026;1285114;LES CARQUOIS DE GRASLA;LA RABATELIERE;409;0;0;409;b.carquoisdegrasla@gmail.com
2026;S;1212;;;;FROSSAY-SAINT VIAUD;H;CL;Arc Classique Homme 2026;1244029;ARCHERS SUD ESTUAIRE;SAINT-VIAUD;487;374;346;1207;archerssudestuaire@gmail.com
2026;S;1258;;;;LA CHAPELLE AU RIBOUL;H;CL;Arc Classique Homme 2026;1253083;LA FLECHE CHAPELLOISE;LA CHAPELLE-AU-RIBOUL;492;237;0;729;zaza75.touchet@orange.fr
2026;S;1300;;;;SAINT JEAN DE MONTS;H;CL;Arc Classique Homme 2026;1285119;LES ARCHERS MONTOIS;ST JEAN DE MONTS;315;0;0;315;archersmontois85@aol.com
2026;S;19;;;;FONTENAY LE COMTE;F;CL;Arc Classique Femme 2026;1285122;TIR ARC FONTENAISIEN;VELLUIRE;560;551;538;1649;archers.fontenay@gmail.com
2026;S;62;;;;POUZAUGES;F;CL;Arc Classique Femme 2026;1285128;LES ARCHERS DU HAUT BOCAGE;POUZAUGES;546;532;505;1583;archers.pouzauges@orange.fr
2026;S;64;;;;MONTAIGU;F;CL;Arc Classique Femme 2026;1285121;LES ARCHERS DE LA DIGUE;MONTAIGU-VENDÉE;539;522;521;1582;archersdeladigue.president@gmail.com
2026;S;65;;;;LAIGNÉ SAINT GERVAIS;F;CL;Arc Classique Femme 2026;1272091;CIE ARCHERS DU BELINOIS;LAIGNÉ-EN-BELIN;550;540;491;1581;cecile.bertin@orange.fr
2026;S;74;;;;ORVAULT;F;CL;Arc Classique Femme 2026;1244042;ARCHERS D'ORVAULT;ORVAULT;548;533;494;1575;archers.orvault@gmail.com
2026;S;94;;;;NANTES;F;CL;Arc Classique Femme 2026;1244044;ARCHERS NANTAIS;NANTES;537;514;513;1564;secretariat.archersnantais@gmail.com
2026;S;95;;;;MURS ERIGNE;F;CL;Arc Classique Femme 2026;1249058;LES ARCHERS DE L'AUBANCE;MÛRS-ERIGNÉ;545;532;486;1563;peltiermichael3@gmail.com
2026;S;96;;;;MONTOIR DE BRETAGNE;F;CL;Arc Classique Femme 2026;1244027;LES ARCHERS MONTOIRINS;MONTOIR-DE-BRETAGNE;541;520;502;1563;lesarchersmontoirins@gmail.com
2026;S;102;;;;MAZE;F;CL;Arc Classique Femme 2026;1249049;ARCHERS DU VAL D'AUTHION;MAZE;536;513;510;1559;ava.maze49@gmail.com
2026;S;110;;;;CARQUEFOU;F;CL;Arc Classique Femme 2026;1244009;ARCHERS DE L'ERDRE;CARQUEFOU;538;517;500;1555;ioan.legue@gmail.com
2026;S;128;;;;EVRON;F;CL;Arc Classique Femme 2026;1253076;CLUB ATHLETIQUE EVRONNAIS;EVRON;515;0;0;515;gesberts53@orange.fr
2026;S;141;;;;LAVAL;F;CL;Arc Classique Femme 2026;1253075;CIE ST GEORGES DE LAVAL;LAVAL;538;523;477;1538;tiralarc.usl@gmail.com
2026;S;144;;;;LES SABLES D'OLONNE;F;CL;Arc Classique Femme 2026;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;534;511;493;1538;archers.sablais@gmail.com
2026;S;149;;;;THOUARE SUR LOIRE;F;CL;Arc Classique Femme 2026;1244003;ARCHERS THOUAREENS;THOUARE SUR LOIRE;545;530;460;1535;archersthouareens@yahoo.fr
2026;S;158;;;;AIZENAY;F;CL;Arc Classique Femme 2026;1285133;L'ARCHER CLUB D'AIZENAY;AIZENAY;529;520;481;1530;arc.aizenay@gmail.com
2026;S;168;;;;CHOLET TAC;F;CL;Arc Classique Femme 2026;1249050;TIR A L ARC CHOLETAIS;CHOLET;520;509;496;1525;alexis.garnier49@gmail.com
2026;S;183;;;;ANGERS;F;CL;Arc Classique Femme 2026;1249056;S G T A - TIR A L'ARC;ANGERS;552;496;469;1517;benamareric@gmail.com
2026;S;187;;;;PORNIC;F;CL;Arc Classique Femme 2026;1244046;LES ARCHERS PORNICAIS;PORNIC;521;516;479;1516;les.archers.pornicais@gmail.com
2026;S;213;;;;GUERANDE;F;CL;Arc Classique Femme 2026;1244001;CIE D ARC DE GUERANDE;GUÉRANDE;506;501;497;1504;melanieboquet@gmail.com
2026;S;231;;;;ST HERBLAIN;F;CL;Arc Classique Femme 2026;1244002;ARCHERS DE ST HERBLAIN;SAINT-HERBLAIN;530;503;465;1498;president.ash@gmail.com
2026;S;243;;;;LA FLECHE;F;CL;Arc Classique Femme 2026;1272098;COMPAGNIE D'ARC DE LA FLECHE;LA FLÈCHE;575;486;432;1493;ciearclafeche@gmail.com
2026;S;250;;;;PONTCHATEAU;F;CL;Arc Classique Femme 2026;1244019;COMPAGNIE DES ARCHERS DU BRIVET;PONTCHATEAU;497;0;0;497;greg.guibert44@free.fr
2026;S;270;;;;SAINTE FOY;F;CL;Arc Classique Femme 2026;1285138;LES ROBINS DES FOY;STE FOY;515;497;469;1481;dianehoarau@hotmail.fr
2026;S;286;;;;ST GILLES CROIX DE VIE;F;CL;Arc Classique Femme 2026;1285117;ARCHERS DE ST GILLES CROIX VIE;LE FENOUILLER;533;480;465;1478;archers.saint.gilles@gmail.com
2026;S;307;;;;LE MANS;F;CL;Arc Classique Femme 2026;1272105;SOM TIR A L'ARC;LE MANS;516;483;471;1470;emilie.thomas.lm@gmail.com
2026;S;327;;;;GROSBREUIL;F;CL;Arc Classique Femme 2026;1285124;ARCHERS DE GROSBREUIL;GROSBREUIL;551;475;438;1464;archersdegrosbreuil@orange.fr
2026;S;346;;;;CANDE;F;CL;Arc Classique Femme 2026;1249047;CIE DES ARCHERS DU S.O CANDEEN;CANDE;512;484;461;1457;archersdusocande@gmail.com
2026;S;366;;;;ST NAZAIRE;F;CL;Arc Classique Femme 2026;1244024;LES ARCHERS NAZAIRIENS;SAINT-NAZAIRE;526;469;456;1451;throy@orange.fr
2026;S;380;;;;CHATEAUBRIANT;F;CL;Arc Classique Femme 2026;1244035;ARCHERS DE LA MEE;CHÂTEAUBRIANT;521;479;445;1445;p.comcom4@orange.fr
2026;S;420;;;;LA RABATELIERE;F;CL;Arc Classique Femme 2026;1285114;LES CARQUOIS DE GRASLA;LA RABATELIERE;485;480;469;1434;b.carquoisdegrasla@gmail.com
2026;S;425;;;;MESLAY DU MAINE;F;CL;Arc Classique Femme 2026;1253072;CIE ST GEORGES DE MESLAY DU MAINE;MESLAY-DU-MAINE;517;438;0;955;ciestgeorgesmeslay@gmail.com
2026;S;456;;;;LUCON;F;CL;Arc Classique Femme 2026;1285135;ARCHERS RICHELIEU;LUÇON;492;471;460;1423;SAMIOT95@GMAIL.COM
2026;S;469;;;;VALLET;F;CL;Arc Classique Femme 2026;1244031;ARC NATURE VALLETAIS;VALLET;472;0;0;472;arcnaturevalletais2.0@gmail.com
2026;S;481;;;;LES TOUCHES;F;CL;Arc Classique Femme 2026;1244016;LES ARCHERS DES TOUCHES;LES TOUCHES;470;0;0;470;LesArchersDesTouches@gmail.com
2026;S;489;;;;CLISSON;F;CL;Arc Classique Femme 2026;1244004;CIE D'ARC OLIVIER DE CLISSON;CLISSON;500;463;443;1406;ciearcolison@orange.fr
2026;S;528;;;;SAINT JEAN DE MONTS;F;CL;Arc Classique Femme 2026;1285119;LES ARCHERS MONTOIS;ST JEAN DE MONTS;519;478;398;1395;archersmontois85@aol.com
2026;S;546;;;;CHATEAU DU LOIR;F;CL;Arc Classique Femme 2026;1272106;CLUB OMNISPORT CHATEAU DU LOIR;BEAUMONT-PIED-DE-B?UF;468;458;0;926;robert.gonthier@sfr.fr
2026;S;589;;;;BASSE GOULAINE;F;CL;Arc Classique Femme 2026;1244011;B.G.A.C.;BASSE GOULAINE;458;0;0;458;arnaud.julien44@outlook.fr
2026;S;597;;;;LA GARNACHE;F;CL;Arc Classique Femme 2026;1285113;LES GARNA'ARCHERS;LA GARNACHE;499;446;426;1371;chiron.couthouis@gmail.com
2026;S;602;;;;SAINT GEREON;F;CL;Arc Classique Femme 2026;1244005;ARCHERS DU GOTHA;ANCENIS-SAINT-GÉRÉON;475;470;423;1368;archersdugotha@gmail.com
2026;S;606;;;;CHATEAU GONTIER;F;CL;Arc Classique Femme 2026;1253085;TIR A L'ARC CHATEAU GONTIER;CHÂTEAU-GONTIER-SUR-MAYENNE;499;457;409;1365;chateaugontier.tiralarc@gmail.com
2026;S;608;;;;LA BAULE;F;CL;Arc Classique Femme 2026;1244015;A.S.C.E. TIR A L'ARC;LA BAULE-ESCOUBLAC;520;442;402;1364;secretariat.ascetiralarc@gmail.com
2026;S;612;;;;LE BIGNON;F;CL;Arc Classique Femme 2026;1244008;LES ARCHERS DU BIGNON;LE BIGNON;461;456;445;1362;gael.tenailleau@free.fr
2026;S;652;;;;DONGES;F;CL;Arc Classique Femme 2026;1244010;CIE LES FLECHES DONGEOISES;DONGES;449;0;0;449;romualdcadoret@gmail.com
2026;S;668;;;;CORDEMAIS;F;CL;Arc Classique Femme 2026;1244017;A.S.CORDEMAIS TIR ARC;CORDEMAIS;494;399;0;893;ylerousseau@gmail.com
2026;S;695;;;;VERTOU;F;CL;Arc Classique Femme 2026;1244041;CIE ARCHERS DE VERTOU;SAINT-SÉBASTIEN-SUR-LOIRE;473;432;421;1326;bureau@vertouarc.fr
2026;S;709;;;;CHALLANS;F;CL;Arc Classique Femme 2026;1285134;ARCHERS CHALLANDAIS;CHALLANS;451;428;0;879;maurice.brebant@icloud.com
2026;S;712;;;;ROCHE SUR YON;F;CL;Arc Classique Femme 2026;1285126;CIE D'ARCHERS SAINT GEORGES;MOUILLERON-LE-CAPTIF;459;458;398;1315;gwenolalereun@hotmail.fr
2026;S;727;;;;BEAUVOIR SUR MER;F;CL;Arc Classique Femme 2026;1285123;LES ARCHERS DU PAYS DU GOIS;BEAUVOIR-SUR-MER;448;435;421;1304;archers-du-pays-du-gois@laposte.net
2026;S;751;;;;CHEMILLE;F;CL;Arc Classique Femme 2026;1249061;LES ARCHERS CHEMILLOIS;CHEMILLE;431;0;0;431;archerschemillois.president@gmail.com
2026;S;752;;;;LE FUILET;F;CL;Arc Classique Femme 2026;1249063;ARCHERS DU PARADIS;MONTREVAULT SUR EVRE;431;0;0;431;archersduparadis49@gmail.com
2026;S;753;;;;COUERON;F;CL;Arc Classique Femme 2026;1244025;ETOILE SPORTIVE COUERONNAISE;COUËRON;470;419;401;1290;alexis@acytem.fr
2026;S;757;;;;CHANTONNAY;F;CL;Arc Classique Femme 2026;1285116;CLUB DES ARCHERS DE CHANTONNAY;CHANTONNAY;478;432;379;1289;arcchantonnay85@gmail.com
2026;S;772;;;;BOUGUENAIS;F;CL;Arc Classique Femme 2026;1244022;CIE ARCHERS BOUGUENAIS;BOUGUENAIS;468;421;392;1281;mavedine@gmail.com
2026;S;776;;;;MAYENNE;F;CL;Arc Classique Femme 2026;1253084;LES CUPIDONS MAYENNAIS;MAYENNE;483;423;372;1278;fabien.gendry@free.fr
2026;S;789;;;;LA HAYE FOUASSIERE;F;CL;Arc Classique Femme 2026;1244013;ARC'HAYE;LA HAIE FOUASSIERE;450;395;0;845;brenot.delphine4@gmail.com
2026;S;817;;;;LE MANS MAINE;F;CL;Arc Classique Femme 2026;1272108;ARC DU MAINE (LE MANS);LE MANS;502;430;316;1248;contacts@arcdumaine.fr
2026;S;856;;;;SABLE SUR SARTHE;F;CL;Arc Classique Femme 2026;1272090;LES ARCHERS DE SABLE;SABLE SUR SARTHE;488;400;329;1217;chailleuxlionel72@gmail.com
2026;S;860;;;;LA TURBALLE;F;CL;Arc Classique Femme 2026;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;441;367;0;808;benjamin.jube44420@gmail.com
2026;S;876;;;;ST MACAIRE EN MAUGES;F;CL;Arc Classique Femme 2026;1249059;LA FLECHE MACAIROISE;SEVREMOINE;415;393;390;1198;loulle49@orange.fr
2026;S;921;;;;DAUMERAY;F;CL;Arc Classique Femme 2026;1249068;C.O.AJAX DE DAUMERAY;DAUMERAY;434;400;331;1165;jpld.dupuis@orange.fr
2026;S;943;;;;LA FERTE BERNARD;F;CL;Arc Classique Femme 2026;1272112;VSF TIR A L'ARC;CORMES;416;348;0;764;pilon.fabrice@free.fr
2026;S;967;;;;GORRON;F;CL;Arc Classique Femme 2026;1253087;CIE GORONNAISE TIR A L'ARC;GORRON;376;0;0;376;guerrier.norbert@orange.fr
2026;S;972;;;;SILLE LE GUILLAUME;F;CL;Arc Classique Femme 2026;1272109;COMPAGNIE DES ARCHERS DE SILLE;SILLÉ-LE-GUILLAUME;374;0;0;374;nathaliebecu@wanadoo.fr
2026;S;986;;;;LE GENEST ST ISLE;F;CL;Arc Classique Femme 2026;1253081;UNION SPORTIVE GENESTOISE;LE GENEST-SAINT-ISLE;369;0;0;369;emiliemoreau53@yahoo.fr
2026;S;987;;;;BEIGNON BASSET;F;CL;Arc Classique Femme 2026;1285131;AMICALE DU BEIGNON BASSET;LE POIRÉ-SUR-VIE;466;359;280;1105;hubertgautierabb@orange.fr
2026;S;992;;;;LA CHATAIGNERAIE;F;CL;Arc Classique Femme 2026;1285115;TIR A L'ARC DE CHATAIGNERAIE;LOGE-FOUGEREUSE;410;354;335;1099;arc.chataigneraie@gmail.com
2026;S;993;;;;MAISDON;F;CL;Arc Classique Femme 2026;1244012;LES ARCHERS DU VAL DE SEVRE;GETIGNE;406;360;333;1099;kibouge44@gmail.com
2026;S;1006;;;;BARBATRE;F;CL;Arc Classique Femme 2026;1285125;ARCHERS DE BARBATRE;BARBÂTRE;423;304;0;727;guillaumevelcker@msn.com
2026;S;1026;;;;ECOMMOY;F;CL;Arc Classique Femme 2026;1272096;LES ARCHERS D ECOMMOY;ÉCOMMOY;383;326;0;709;limajacgue.62@gmail.com
2026;S;1051;;;;ECOUFLANT;F;CL;Arc Classique Femme 2026;1249071;ARC ECOUFLANT;JUVARDEIL;401;283;0;684;lejean49@gmail.com
2026;S;1066;;;;BEAUPREAU;F;CL;Arc Classique Femme 2026;1249054;LA FLECHE AU COEUR DES MAUGES;BEAUPRÉAU-EN-MAUGES;540;128;0;668;infos@tiralarc-beaupreau.fr
2026;S;1101;;;;ST JEAN DE BOISEAU;F;CL;Arc Classique Femme 2026;1244021;CIE DES ARCHERS DU PE;ST JEAN DE BOISEAU;391;218;0;609;archers.du.pe@gmail.com
2026;S;1102;;;;NANTES DOULON;F;CL;Arc Classique Femme 2026;1244006;ASS. DU QUARTIER DE DOULON;NANTES;304;0;0;304;roquesalfred@yahoo.fr
2026;S;1115;;;;LES ARCHERS FLORENTAIS;F;CL;Arc Classique Femme 2026;1249140;LES ARCHERS FLORENTAIS;MAUGES-SUR-LOIRE;335;240;0;575;archersflorentais@outlook.fr
2026;S;1135;;;;ST AUBIN;F;CL;Arc Classique Femme 2026;1285129;LES ARCHERS ST AUBINOIS;SAINT AUBIN DES ORMEAUX;240;213;0;453;auguinb@gmail.com
2026;S;1137;;;;PIRIAC SUR MER;F;CL;Arc Classique Femme 2026;1244028;LES ARCHERS PIRIACAIS;PIRIAC-SUR-MER;221;0;0;221;les.archers.piriacais@gmail.com
2026;S;1142;;;;LES MAGNILS REIGNIERS;F;CL;Arc Classique Femme 2026;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;185;0;0;185;archersdelachouannerie@outlook.fr
2026;S;21;;;;POUZAUGES;H;CO;Arc à Poulies Homme 2026;1285128;LES ARCHERS DU HAUT BOCAGE;POUZAUGES;581;0;0;581;archers.pouzauges@orange.fr
2026;S;35;;;;LA GARNACHE;H;CO;Arc à Poulies Homme 2026;1285113;LES GARNA'ARCHERS;LA GARNACHE;588;572;570;1730;chiron.couthouis@gmail.com
2026;S;38;;;;SAUMUR;H;CO;Arc à Poulies Homme 2026;1249066;JEANNE D'ARC DE SAUMUR TIR A L'ARC;SAUMUR;583;582;562;1727;patrickmartin49@orange.fr
2026;S;51;;;;DONGES;H;CO;Arc à Poulies Homme 2026;1244010;CIE LES FLECHES DONGEOISES;DONGES;578;576;568;1722;romualdcadoret@gmail.com
2026;S;70;;;;CHOLET TAC;H;CO;Arc à Poulies Homme 2026;1249050;TIR A L ARC CHOLETAIS;CHOLET;579;578;558;1715;alexis.garnier49@gmail.com
2026;S;88;;;;SAINT GEREON;H;CO;Arc à Poulies Homme 2026;1244005;ARCHERS DU GOTHA;ANCENIS-SAINT-GÉRÉON;578;568;566;1712;archersdugotha@gmail.com
2026;S;110;;;;LA TURBALLE;H;CO;Arc à Poulies Homme 2026;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;576;569;558;1703;benjamin.jube44420@gmail.com
2026;S;115;;;;PORNIC;H;CO;Arc à Poulies Homme 2026;1244046;LES ARCHERS PORNICAIS;PORNIC;578;565;559;1702;les.archers.pornicais@gmail.com
2026;S;116;;;;CARQUEFOU;H;CO;Arc à Poulies Homme 2026;1244009;ARCHERS DE L'ERDRE;CARQUEFOU;575;573;554;1702;ioan.legue@gmail.com
2026;S;118;;;;LE GENEST ST ISLE;H;CO;Arc à Poulies Homme 2026;1253081;UNION SPORTIVE GENESTOISE;LE GENEST-SAINT-ISLE;575;564;562;1701;emiliemoreau53@yahoo.fr
2026;S;121;;;;LE LUART;H;CO;Arc à Poulies Homme 2026;1272095;UNION SPORTIVE DU LUART;LE LUART;571;570;560;1701;annemarieaa72@gmail.com
2026;S;127;;;;LA HAYE FOUASSIERE;H;CO;Arc à Poulies Homme 2026;1244013;ARC'HAYE;LA HAIE FOUASSIERE;568;566;565;1699;brenot.delphine4@gmail.com
2026;S;128;;;;GROSBREUIL;H;CO;Arc à Poulies Homme 2026;1285124;ARCHERS DE GROSBREUIL;GROSBREUIL;567;567;565;1699;archersdegrosbreuil@orange.fr
2026;S;160;;;;ANGERS;H;CO;Arc à Poulies Homme 2026;1249056;S G T A - TIR A L'ARC;ANGERS;580;570;542;1692;benamareric@gmail.com
2026;S;186;;;;LAVAL;H;CO;Arc à Poulies Homme 2026;1253075;CIE ST GEORGES DE LAVAL;LAVAL;579;562;546;1687;tiralarc.usl@gmail.com
2026;S;205;;;;AIZENAY;H;CO;Arc à Poulies Homme 2026;1285133;L'ARCHER CLUB D'AIZENAY;AIZENAY;563;562;560;1685;arc.aizenay@gmail.com
2026;S;219;;;;MURS ERIGNE;H;CO;Arc à Poulies Homme 2026;1249058;LES ARCHERS DE L'AUBANCE;MÛRS-ERIGNÉ;569;559;554;1682;peltiermichael3@gmail.com
2026;S;240;;;;MAYENNE;H;CO;Arc à Poulies Homme 2026;1253084;LES CUPIDONS MAYENNAIS;MAYENNE;559;0;0;559;fabien.gendry@free.fr
2026;S;268;;;;LAIGNÉ SAINT GERVAIS;H;CO;Arc à Poulies Homme 2026;1272091;CIE ARCHERS DU BELINOIS;LAIGNÉ-EN-BELIN;566;549;0;1115;cecile.bertin@orange.fr
2026;S;280;;;;ST JEAN DE BOISEAU;H;CO;Arc à Poulies Homme 2026;1244021;CIE DES ARCHERS DU PE;ST JEAN DE BOISEAU;557;0;0;557;archers.du.pe@gmail.com
2026;S;290;;;;CHANGE;H;CO;Arc à Poulies Homme 2026;1253078;LES ARCHERS DE L'US CHANGE;CHANGÉ;570;555;545;1670;uschangetiralarc@gmail.com
2026;S;307;;;;GUERANDE;H;CO;Arc à Poulies Homme 2026;1244001;CIE D ARC DE GUERANDE;GUÉRANDE;569;566;532;1667;melanieboquet@gmail.com
2026;S;314;;;;THOUARE SUR LOIRE;H;CO;Arc à Poulies Homme 2026;1244003;ARCHERS THOUAREENS;THOUARE SUR LOIRE;573;546;546;1665;archersthouareens@yahoo.fr
2026;S;323;;;;MONTOIR DE BRETAGNE;H;CO;Arc à Poulies Homme 2026;1244027;LES ARCHERS MONTOIRINS;MONTOIR-DE-BRETAGNE;555;0;0;555;lesarchersmontoirins@gmail.com
2026;S;343;;;;LE MANS NATURE;H;CO;Arc à Poulies Homme 2026;1272103;ASSO NOUVELLE DES ARCHERS DE LA NATURE - LE MANS;LE MANS;554;0;0;554;didier.tollet0277@orange.fr
2026;S;354;;;;CANDE;H;CO;Arc à Poulies Homme 2026;1249047;CIE DES ARCHERS DU S.O CANDEEN;CANDE;564;552;544;1660;archersdusocande@gmail.com
2026;S;355;;;;BASSE GOULAINE;H;CO;Arc à Poulies Homme 2026;1244011;B.G.A.C.;BASSE GOULAINE;563;556;541;1660;arnaud.julien44@outlook.fr
2026;S;371;;;;LE MANS MAINE;H;CO;Arc à Poulies Homme 2026;1272108;ARC DU MAINE (LE MANS);LE MANS;558;553;547;1658;contacts@arcdumaine.fr
2026;S;379;;;;GORRON;H;CO;Arc à Poulies Homme 2026;1253087;CIE GORONNAISE TIR A L'ARC;GORRON;558;554;544;1656;guerrier.norbert@orange.fr
2026;S;422;;;;SABLE SUR SARTHE;H;CO;Arc à Poulies Homme 2026;1272090;LES ARCHERS DE SABLE;SABLE SUR SARTHE;573;568;507;1648;chailleuxlionel72@gmail.com
2026;S;430;;;;LA FERTE BERNARD;H;CO;Arc à Poulies Homme 2026;1272112;VSF TIR A L'ARC;CORMES;549;0;0;549;pilon.fabrice@free.fr
2026;S;451;;;;ECOUFLANT;H;CO;Arc à Poulies Homme 2026;1249071;ARC ECOUFLANT;JUVARDEIL;561;545;537;1643;lejean49@gmail.com
2026;S;457;;;;CHANTONNAY;H;CO;Arc à Poulies Homme 2026;1285116;CLUB DES ARCHERS DE CHANTONNAY;CHANTONNAY;580;532;530;1642;arcchantonnay85@gmail.com
2026;S;467;;;;LES SABLES D'OLONNE;H;CO;Arc à Poulies Homme 2026;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;547;0;0;547;archers.sablais@gmail.com
2026;S;529;;;;CHATEAUBRIANT;H;CO;Arc à Poulies Homme 2026;1244035;ARCHERS DE LA MEE;CHÂTEAUBRIANT;556;541;533;1630;p.comcom4@orange.fr
2026;S;541;;;;LE BIGNON;H;CO;Arc à Poulies Homme 2026;1244008;LES ARCHERS DU BIGNON;LE BIGNON;543;0;0;543;gael.tenailleau@free.fr
2026;S;556;;;;COUERON;H;CO;Arc à Poulies Homme 2026;1244025;ETOILE SPORTIVE COUERONNAISE;COUËRON;542;0;0;542;alexis@acytem.fr
2026;S;565;;;;ST GILLES CROIX DE VIE;H;CO;Arc à Poulies Homme 2026;1285117;ARCHERS DE ST GILLES CROIX VIE;LE FENOUILLER;551;543;529;1623;archers.saint.gilles@gmail.com
2026;S;579;;;;PIRIAC SUR MER;H;CO;Arc à Poulies Homme 2026;1244028;LES ARCHERS PIRIACAIS;PIRIAC-SUR-MER;542;538;0;1080;les.archers.piriacais@gmail.com
2026;S;635;;;;MAISDON;H;CO;Arc à Poulies Homme 2026;1244012;LES ARCHERS DU VAL DE SEVRE;GETIGNE;536;0;0;536;kibouge44@gmail.com
2026;S;675;;;;VALLET;H;CO;Arc à Poulies Homme 2026;1244031;ARC NATURE VALLETAIS;VALLET;578;567;449;1594;arcnaturevalletais2.0@gmail.com
2026;S;689;;;;ST NAZAIRE;H;CO;Arc à Poulies Homme 2026;1244024;LES ARCHERS NAZAIRIENS;SAINT-NAZAIRE;572;509;509;1590;throy@orange.fr
2026;S;698;;;;DAUMERAY;H;CO;Arc à Poulies Homme 2026;1249068;C.O.AJAX DE DAUMERAY;DAUMERAY;541;518;0;1059;jpld.dupuis@orange.fr
2026;S;701;;;;POUANCE;H;CO;Arc à Poulies Homme 2026;1249062;LES ARCHERS DE MESSIRE B. DUGUESCLIN;ARMAILLÉ;529;0;0;529;rollet.polo@orange.fr
