SAISON;DISCIPLINE;RANG;RANG_LIGUE;PRE_INSCRIT;QUOTA;NOM_ABREGE;SEXE_EQUIPE;ARME_EQUIPE;CATEGORIE_CLASSEMENT;CODE_STRUCTURE;NOM_STRUCTURE;ADRESSE_VILLE_SIEGE;SCORE1;SCORE2;SCORE3;MOY_SCORE;CORRESPONDANT_CLUB
2026;S;792;;;;LA HAYE FOUASSIERE;F;CL;Arc Classique Femme 2026;1244013;ARC'HAYE;LA HAIE FOUASSIERE;450;395;0;845;brenot.delphine4@gmail.com
2026;S;819;;;;LE MANS MAINE;F;CL;Arc Classique Femme 2026;1272108;ARC DU MAINE (LE MANS);LE MANS;502;430;316;1248;contacts@arcdumaine.fr
2026;S;858;;;;SABLE SUR SARTHE;F;CL;Arc Classique Femme 2026;1272090;LES ARCHERS DE SABLE;SABLE SUR SARTHE;488;400;329;1217;chailleuxlionel72@gmail.com
2026;S;862;;;;LA TURBALLE;F;CL;Arc Classique Femme 2026;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;441;367;0;808;benjamin.jube44420@gmail.com
2026;S;879;;;;ST MACAIRE EN MAUGES;F;CL;Arc Classique Femme 2026;1249059;LA FLECHE MACAIROISE;SEVREMOINE;415;393;390;1198;loulle49@orange.fr
2026;S;924;;;;DAUMERAY;F;CL;Arc Classique Femme 2026;1249068;C.O.AJAX DE DAUMERAY;DAUMERAY;434;400;331;1165;jpld.dupuis@orange.fr
2026;S;945;;;;LA FERTE BERNARD;F;CL;Arc Classique Femme 2026;1272112;VSF TIR A L'ARC;CORMES;416;348;0;764;pilon.fabrice@free.fr
2026;S;969;;;;GORRON;F;CL;Arc Classique Femme 2026;1253087;CIE GORONNAISE TIR A L'ARC;GORRON;376;0;0;376;guerrier.norbert@orange.fr
2026;S;975;;;;SILLE LE GUILLAUME;F;CL;Arc Classique Femme 2026;1272109;COMPAGNIE DES ARCHERS DE SILLE;SILLÉ-LE-GUILLAUME;374;0;0;374;nathaliebecu@wanadoo.fr
2026;S;988;;;;LE GENEST ST ISLE;F;CL;Arc Classique Femme 2026;1253081;UNION SPORTIVE GENESTOISE;LE GENEST-SAINT-ISLE;369;0;0;369;emiliemoreau53@yahoo.fr
2026;S;989;;;;BEIGNON BASSET;F;CL;Arc Classique Femme 2026;1285131;AMICALE DU BEIGNON BASSET;LE POIRÉ-SUR-VIE;466;359;280;1105;hubertgautierabb@orange.fr
2026;S;995;;;;LA CHATAIGNERAIE;F;CL;Arc Classique Femme 2026;1285115;TIR A L'ARC DE CHATAIGNERAIE;LOGE-FOUGEREUSE;410;354;335;1099;arc.chataigneraie@gmail.com
2026;S;996;;;;MAISDON;F;CL;Arc Classique Femme 2026;1244012;LES ARCHERS DU VAL DE SEVRE;GETIGNE;406;360;333;1099;kibouge44@gmail.com
2026;S;1009;;;;BARBATRE;F;CL;Arc Classique Femme 2026;1285125;ARCHERS DE BARBATRE;BARBÂTRE;423;304;0;727;guillaumevelcker@msn.com
2026;S;1029;;;;ECOMMOY;F;CL;Arc Classique Femme 2026;1272096;LES ARCHERS D ECOMMOY;ÉCOMMOY;383;326;0;709;limajacgue.62@gmail.com
2026;S;1054;;;;ECOUFLANT;F;CL;Arc Classique Femme 2026;1249071;ARC ECOUFLANT;JUVARDEIL;401;283;0;684;lejean49@gmail.com
2026;S;1069;;;;BEAUPREAU;F;CL;Arc Classique Femme 2026;1249054;LA FLECHE AU COEUR DES MAUGES;BEAUPRÉAU-EN-MAUGES;540;128;0;668;infos@tiralarc-beaupreau.fr
2026;S;1104;;;;ST JEAN DE BOISEAU;F;CL;Arc Classique Femme 2026;1244021;CIE DES ARCHERS DU PE;ST JEAN DE BOISEAU;391;218;0;609;archers.du.pe@gmail.com
2026;S;1105;;;;NANTES DOULON;F;CL;Arc Classique Femme 2026;1244006;ASS. DU QUARTIER DE DOULON;NANTES;304;0;0;304;roquesalfred@yahoo.fr
2026;S;1118;;;;LES ARCHERS FLORENTAIS;F;CL;Arc Classique Femme 2026;1249140;LES ARCHERS FLORENTAIS;MAUGES-SUR-LOIRE;335;240;0;575;archersflorentais@outlook.fr
2026;S;1138;;;;ST AUBIN;F;CL;Arc Classique Femme 2026;1285129;LES ARCHERS ST AUBINOIS;SAINT AUBIN DES ORMEAUX;240;213;0;453;auguinb@gmail.com
2026;S;1140;;;;PIRIAC SUR MER;F;CL;Arc Classique Femme 2026;1244028;LES ARCHERS PIRIACAIS;PIRIAC-SUR-MER;221;0;0;221;les.archers.piriacais@gmail.com
2026;S;1145;;;;LES MAGNILS REIGNIERS;F;CL;Arc Classique Femme 2026;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;185;0;0;185;archersdelachouannerie@outlook.fr
2026;S;21;;;;POUZAUGES;H;CO;Arc à Poulies Homme 2026;1285128;LES ARCHERS DU HAUT BOCAGE;POUZAUGES;581;0;0;581;archers.pouzauges@orange.fr
2026;S;35;;;;LA GARNACHE;H;CO;Arc à Poulies Homme 2026;1285113;LES GARNA'ARCHERS;LA GARNACHE;588;572;570;1730;chiron.couthouis@gmail.com
2026;S;38;;;;SAUMUR;H;CO;Arc à Poulies Homme 2026;1249066;JEANNE D'ARC DE SAUMUR TIR A L'ARC;SAUMUR;583;582;562;1727;patrickmartin49@orange.fr
2026;S;51;;;;DONGES;H;CO;Arc à Poulies Homme 2026;1244010;CIE LES FLECHES DONGEOISES;DONGES;578;576;568;1722;romualdcadoret@gmail.com
2026;S;70;;;;CHOLET TAC;H;CO;Arc à Poulies Homme 2026;1249050;TIR A L ARC CHOLETAIS;CHOLET;579;578;558;1715;alexis.garnier49@gmail.com
2026;S;88;;;;SAINT GEREON;H;CO;Arc à Poulies Homme 2026;1244005;ARCHERS DU GOTHA;ANCENIS-SAINT-GÉRÉON;578;568;566;1712;archersdugotha@gmail.com
2026;S;110;;;;LA TURBALLE;H;CO;Arc à Poulies Homme 2026;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;576;569;558;1703;benjamin.jube44420@gmail.com
2026;S;115;;;;PORNIC;H;CO;Arc à Poulies Homme 2026;1244046;LES ARCHERS PORNICAIS;PORNIC;578;565;559;1702;archers.pornicais@yahoo.fr
2026;S;116;;;;CARQUEFOU;H;CO;Arc à Poulies Homme 2026;1244009;ARCHERS DE L'ERDRE;CARQUEFOU;575;573;554;1702;ioan.legue@gmail.com
2026;S;118;;;;LE GENEST ST ISLE;H;CO;Arc à Poulies Homme 2026;1253081;UNION SPORTIVE GENESTOISE;LE GENEST-SAINT-ISLE;575;564;562;1701;emiliemoreau53@yahoo.fr
2026;S;121;;;;LE LUART;H;CO;Arc à Poulies Homme 2026;1272095;UNION SPORTIVE DU LUART;LE LUART;571;570;560;1701;annemarieaa72@gmail.com
2026;S;127;;;;LA HAYE FOUASSIERE;H;CO;Arc à Poulies Homme 2026;1244013;ARC'HAYE;LA HAIE FOUASSIERE;568;566;565;1699;brenot.delphine4@gmail.com
2026;S;128;;;;GROSBREUIL;H;CO;Arc à Poulies Homme 2026;1285124;ARCHERS DE GROSBREUIL;GROSBREUIL;567;567;565;1699;archersdegrosbreuil@orange.fr
2026;S;160;;;;ANGERS;H;CO;Arc à Poulies Homme 2026;1249056;S G T A - TIR A L'ARC;ANGERS;580;570;542;1692;sgta.communication@gmail.com
2026;S;186;;;;LAVAL;H;CO;Arc à Poulies Homme 2026;1253075;CIE ST GEORGES DE LAVAL;LAVAL;579;562;546;1687;tiralarc.usl@gmail.com
2026;S;205;;;;AIZENAY;H;CO;Arc à Poulies Homme 2026;1285133;L'ARCHER CLUB D'AIZENAY;AIZENAY;563;562;560;1685;arc.aizenay@gmail.com
2026;S;219;;;;MURS ERIGNE;H;CO;Arc à Poulies Homme 2026;1249058;LES ARCHERS DE L'AUBANCE;MÛRS-ERIGNÉ;569;559;554;1682;peltiermichael3@gmail.com
2026;S;240;;;;MAYENNE;H;CO;Arc à Poulies Homme 2026;1253084;LES CUPIDONS MAYENNAIS;MAYENNE;559;0;0;559;fabien.gendry@free.fr
2026;S;268;;;;LAIGNÉ SAINT GERVAIS;H;CO;Arc à Poulies Homme 2026;1272091;CIE ARCHERS DU BELINOIS;LAIGNÉ-EN-BELIN;566;549;0;1115;christophe.ehermann@gmail.com
2026;S;288;;;;ST JEAN DE BOISEAU;H;CO;Arc à Poulies Homme 2026;1244021;CIE DES ARCHERS DU PE;ST JEAN DE BOISEAU;557;0;0;557;archers.du.pe@gmail.com
2026;S;291;;;;CHANGE;H;CO;Arc à Poulies Homme 2026;1253078;LES ARCHERS DE L'US CHANGE;CHANGÉ;570;555;545;1670;uschangetiralarc@gmail.com
2026;S;308;;;;GUERANDE;H;CO;Arc à Poulies Homme 2026;1244001;CIE D ARC DE GUERANDE;GUÉRANDE;569;566;532;1667;melanieboquet@gmail.com
2026;S;315;;;;THOUARE SUR LOIRE;H;CO;Arc à Poulies Homme 2026;1244003;ARCHERS THOUAREENS;THOUARE SUR LOIRE;573;546;546;1665;archersthouareens@yahoo.fr
2026;S;329;;;;MONTOIR DE BRETAGNE;H;CO;Arc à Poulies Homme 2026;1244027;LES ARCHERS MONTOIRINS;MONTOIR-DE-BRETAGNE;555;0;0;555;lesarchersmontoirins@gmail.com
2026;S;345;;;;LE MANS NATURE;H;CO;Arc à Poulies Homme 2026;1272103;ASSO NOUVELLE DES ARCHERS DE LA NATURE - LE MANS;LE MANS;554;0;0;554;didier.tollet0277@orange.fr
2026;S;353;;;;CANDE;H;CO;Arc à Poulies Homme 2026;1249047;CIE DES ARCHERS DU S.O CANDEEN;CANDE;564;552;544;1660;archersdusocande@gmail.com
2026;S;354;;;;BASSE GOULAINE;H;CO;Arc à Poulies Homme 2026;1244011;B.G.A.C.;BASSE GOULAINE;563;556;541;1660;arnaud.julien44@outlook.fr
2026;S;370;;;;LE MANS MAINE;H;CO;Arc à Poulies Homme 2026;1272108;ARC DU MAINE (LE MANS);LE MANS;558;553;547;1658;contacts@arcdumaine.fr
2026;S;379;;;;GORRON;H;CO;Arc à Poulies Homme 2026;1253087;CIE GORONNAISE TIR A L'ARC;GORRON;558;554;544;1656;guerrier.norbert@orange.fr
2026;S;422;;;;SABLE SUR SARTHE;H;CO;Arc à Poulies Homme 2026;1272090;LES ARCHERS DE SABLE;SABLE SUR SARTHE;573;568;507;1648;chailleuxlionel72@gmail.com
2026;S;433;;;;LA FERTE BERNARD;H;CO;Arc à Poulies Homme 2026;1272112;VSF TIR A L'ARC;CORMES;549;0;0;549;pilon.fabrice@free.fr
2026;S;452;;;;ECOUFLANT;H;CO;Arc à Poulies Homme 2026;1249071;ARC ECOUFLANT;JUVARDEIL;561;545;537;1643;lejean49@gmail.com
2026;S;458;;;;CHANTONNAY;H;CO;Arc à Poulies Homme 2026;1285116;CLUB DES ARCHERS DE CHANTONNAY;CHANTONNAY;580;532;530;1642;arcchantonnay85@gmail.com
2026;S;530;;;;CHATEAUBRIANT;H;CO;Arc à Poulies Homme 2026;1244035;ARCHERS DE LA MEE;CHÂTEAUBRIANT;556;541;533;1630;p.comcom4@orange.fr
2026;S;537;;;;LE BIGNON;H;CO;Arc à Poulies Homme 2026;1244008;LES ARCHERS DU BIGNON;LE BIGNON;543;0;0;543;gael.tenailleau@free.fr
2026;S;554;;;;COUERON;H;CO;Arc à Poulies Homme 2026;1244025;ETOILE SPORTIVE COUERONNAISE;COUËRON;542;0;0;542;alexis@acytem.fr
2026;S;566;;;;ST GILLES CROIX DE VIE;H;CO;Arc à Poulies Homme 2026;1285117;ARCHERS DE ST GILLES CROIX VIE;LE FENOUILLER;551;543;529;1623;archers.saint.gilles@gmail.com
2026;S;580;;;;LES SABLES D'OLONNE;H;CO;Arc à Poulies Homme 2026;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;547;533;0;1080;archers.sablais@gmail.com
2026;S;581;;;;PIRIAC SUR MER;H;CO;Arc à Poulies Homme 2026;1244028;LES ARCHERS PIRIACAIS;PIRIAC-SUR-MER;542;538;0;1080;les.archers.piriacais@gmail.com
2026;S;637;;;;MAISDON;H;CO;Arc à Poulies Homme 2026;1244012;LES ARCHERS DU VAL DE SEVRE;GETIGNE;536;0;0;536;kibouge44@gmail.com
2026;S;675;;;;VALLET;H;CO;Arc à Poulies Homme 2026;1244031;ARC NATURE VALLETAIS;VALLET;578;567;449;1594;arcnaturevalletais2.0@gmail.com
2026;S;689;;;;ST NAZAIRE;H;CO;Arc à Poulies Homme 2026;1244024;LES ARCHERS NAZAIRIENS;SAINT-NAZAIRE;572;509;509;1590;throy@orange.fr
2026;S;698;;;;DAUMERAY;H;CO;Arc à Poulies Homme 2026;1249068;C.O.AJAX DE DAUMERAY;DAUMERAY;541;518;0;1059;jpld.dupuis@orange.fr
2026;S;703;;;;POUANCE;H;CO;Arc à Poulies Homme 2026;1249062;LES ARCHERS DE MESSIRE B. DUGUESCLIN;ARMAILLÉ;529;0;0;529;rollet.polo@orange.fr
2026;S;706;;;;ORVAULT;H;CO;Arc à Poulies Homme 2026;1244042;ARCHERS D'ORVAULT;ORVAULT;547;510;0;1057;archers.orvault@gmail.com
2026;S;730;;;;MONTREUIL JUIGNE;H;CO;Arc à Poulies Homme 2026;1249067;MONTREUIL JUIGNE TIR A L'ARC;MONTREUIL JUIGNE;531;520;0;1051;mjta49@gmail.com
2026;S;733;;;;STAC;H;CO;Arc à Poulies Homme 2026;1285142;SOCIÉTÉ DE TIR À L'ARC LA CHÂTAIGNERAIE;LA CHÂTAIGNERAIE;550;500;0;1050;performance-services@orange.fr
2026;S;734;;;;VERTOU;H;CO;Arc à Poulies Homme 2026;1244041;CIE ARCHERS DE VERTOU;SAINT-SÉBASTIEN-SUR-LOIRE;548;502;0;1050;bureau@vertouarc.fr
2026;S;744;;;;FONTENAY LE COMTE;H;CO;Arc à Poulies Homme 2026;1285122;TIR ARC FONTENAISIEN;VELLUIRE;524;0;0;524;archers.fontenay@gmail.com
2026;S;775;;;;CHATEAU DU LOIR;H;CO;Arc à Poulies Homme 2026;1272106;CLUB OMNISPORT CHATEAU DU LOIR;CHATEAU DU LOIR;518;0;0;518;cocarc72@gmail.com
2026;S;778;;;;MONTAIGU;H;CO;Arc à Poulies Homme 2026;1285121;LES ARCHERS DE LA DIGUE;MONTAIGU-VENDÉE;560;475;0;1035;archersdeladigue.president@gmail.com
2026;S;800;;;;ECOMMOY;H;CO;Arc à Poulies Homme 2026;1272096;LES ARCHERS D ECOMMOY;ÉCOMMOY;513;0;0;513;limajacgue.62@gmail.com
2026;S;811;;;;BOUGUENAIS;H;CO;Arc à Poulies Homme 2026;1244022;CIE ARCHERS BOUGUENAIS;BOUGUENAIS;508;0;0;508;mavedine@gmail.com
2026;S;832;;;;ST AUBIN;H;CO;Arc à Poulies Homme 2026;1285129;LES ARCHERS ST AUBINOIS;SAINT AUBIN DES ORMEAUX;502;0;0;502;auguinb@gmail.com
2026;S;852;;;;FROSSAY-SAINT VIAUD;H;CO;Arc à Poulies Homme 2026;1244029;ARCHERS SUD ESTUAIRE;SAINT-VIAUD;511;496;480;1487;archerssudestuaire@gmail.com
2026;S;903;;;;LES FLÉCHES D'ALIÉNOR;H;CO;Arc à Poulies Homme 2026;1285141;LES FLECHES D ALIENOR;SAINT-VINCENT-SUR-JARD;458;0;0;458;lesflechesdalienor@gmail.com
2026;S;909;;;;ST HERBLAIN;H;CO;Arc à Poulies Homme 2026;1244002;ARCHERS DE ST HERBLAIN;SAINT-HERBLAIN;541;444;367;1352;president.ash@gmail.com
2026;S;914;;;;REZE;H;CO;Arc à Poulies Homme 2026;1244018;LA FLECHE RAGONNAISE;REZE;457;431;0;888;presidence.flecheragonnaise@gmail.com
2026;S;919;;;;BARBATRE;H;CO;Arc à Poulies Homme 2026;1285125;ARCHERS DE BARBATRE;BARBÂTRE;518;358;0;876;guillaumevelcker@msn.com
2026;S;920;;;;MAZE;H;CO;Arc à Poulies Homme 2026;1249049;ARCHERS DU VAL D'AUTHION;MAZE;550;546;206;1302;ava.maze49@gmail.com
2026;S;926;;;;LA FLECHE;H;CO;Arc à Poulies Homme 2026;1272098;COMPAGNIE D'ARC DE LA FLECHE;LA FLÈCHE;419;0;0;419;ciearclafeche@gmail.com
2026;S;939;;;;BEAUPREAU;H;CO;Arc à Poulies Homme 2026;1249054;LA FLECHE AU COEUR DES MAUGES;BEAUPRÉAU-EN-MAUGES;577;186;0;763;infos@tiralarc-beaupreau.fr
2026;S;944;;;;LA CHAPELLE AU RIBOUL;H;CO;Arc à Poulies Homme 2026;1253083;LA FLECHE CHAPELLOISE;LA CHAPELLE-AU-RIBOUL;480;304;289;1073;zaza75.touchet@orange.fr
2026;S;20;;;;ST GILLES CROIX DE VIE;F;CO;Arc à Poulies Femme 2026;1285117;ARCHERS DE ST GILLES CROIX VIE;LE FENOUILLER;567;0;0;567;archers.saint.gilles@gmail.com
2026;S;21;;;;LA GARNACHE;F;CO;Arc à Poulies Femme 2026;1285113;LES GARNA'ARCHERS;LA GARNACHE;577;561;560;1698;chiron.couthouis@gmail.com
2026;S;34;;;;MONTREUIL JUIGNE;F;CO;Arc à Poulies Femme 2026;1249067;MONTREUIL JUIGNE TIR A L'ARC;MONTREUIL JUIGNE;562;0;0;562;mjta49@gmail.com
2026;S;37;;;;LA TURBALLE;F;CO;Arc à Poulies Femme 2026;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;561;0;0;561;benjamin.jube44420@gmail.com
2026;S;51;;;;LA HAYE FOUASSIERE;F;CO;Arc à Poulies Femme 2026;1244013;ARC'HAYE;LA HAIE FOUASSIERE;558;0;0;558;brenot.delphine4@gmail.com
2026;S;70;;;;CARQUEFOU;F;CO;Arc à Poulies Femme 2026;1244009;ARCHERS DE L'ERDRE;CARQUEFOU;563;562;542;1667;ioan.legue@gmail.com
2026;S;82;;;;ST MACAIRE EN MAUGES;F;CO;Arc à Poulies Femme 2026;1249059;LA FLECHE MACAIROISE;SEVREMOINE;554;0;0;554;loulle49@orange.fr
2026;S;105;;;;DONGES;F;CO;Arc à Poulies Femme 2026;1244010;CIE LES FLECHES DONGEOISES;DONGES;560;542;0;1102;romualdcadoret@gmail.com
2026;S;115;;;;NANTES;F;CO;Arc à Poulies Femme 2026;1244044;ARCHERS NANTAIS;NANTES;550;0;0;550;secretariat.archersnantais@gmail.com
2026;S;119;;;;CHOLET TAC;F;CO;Arc à Poulies Femme 2026;1249050;TIR A L ARC CHOLETAIS;CHOLET;556;554;539;1649;alexis.garnier49@gmail.com
2026;S;131;;;;LE MANS;F;CO;Arc à Poulies Femme 2026;1272105;SOM TIR A L'ARC;LE MANS;548;0;0;548;emilie.thomas.lm@gmail.com
2026;S;171;;;;LE GENEST ST ISLE;F;CO;Arc à Poulies Femme 2026;1253081;UNION SPORTIVE GENESTOISE;LE GENEST-SAINT-ISLE;565;542;521;1628;emiliemoreau53@yahoo.fr
2026;S;176;;;;CHANGE;F;CO;Arc à Poulies Femme 2026;1253078;LES ARCHERS DE L'US CHANGE;CHANGÉ;542;0;0;542;uschangetiralarc@gmail.com
2026;S;192;;;;ORVAULT;F;CO;Arc à Poulies Femme 2026;1244042;ARCHERS D'ORVAULT;ORVAULT;539;0;0;539;archers.orvault@gmail.com
2026;S;226;;;;GUERANDE;F;CO;Arc à Poulies Femme 2026;1244001;CIE D ARC DE GUERANDE;GUÉRANDE;537;531;0;1068;melanieboquet@gmail.com
2026;S;247;;;;LE LUART;F;CO;Arc à Poulies Femme 2026;1272095;UNION SPORTIVE DU LUART;LE LUART;560;501;0;1061;annemarieaa72@gmail.com
2026;S;258;;;;CHEMILLE;F;CO;Arc à Poulies Femme 2026;1249061;LES ARCHERS CHEMILLOIS;CHEMILLE;529;0;0;529;archerschemillois.president@gmail.com
2026;S;286;;;;BEAUPREAU;F;CO;Arc à Poulies Femme 2026;1249054;LA FLECHE AU COEUR DES MAUGES;BEAUPRÉAU-EN-MAUGES;545;528;496;1569;infos@tiralarc-beaupreau.fr
2026;S;297;;;;PORNIC;F;CO;Arc à Poulies Femme 2026;1244046;LES ARCHERS PORNICAIS;PORNIC;538;522;503;1563;archers.pornicais@yahoo.fr
2026;S;305;;;;ECOUFLANT;F;CO;Arc à Poulies Femme 2026;1249071;ARC ECOUFLANT;JUVARDEIL;520;0;0;520;lejean49@gmail.com
2026;S;306;;;;LA FLECHE;F;CO;Arc à Poulies Femme 2026;1272098;COMPAGNIE D'ARC DE LA FLECHE;LA FLÈCHE;520;519;0;1039;ciearclafeche@gmail.com
2026;S;345;;;;LES SABLES D'OLONNE;F;CO;Arc à Poulies Femme 2026;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;507;0;0;507;archers.sablais@gmail.com
2026;S;357;;;;THOUARE SUR LOIRE;F;CO;Arc à Poulies Femme 2026;1244003;ARCHERS THOUAREENS;THOUARE SUR LOIRE;560;493;457;1510;archersthouareens@yahoo.fr
2026;S;360;;;;ST NAZAIRE;F;CO;Arc à Poulies Femme 2026;1244024;LES ARCHERS NAZAIRIENS;SAINT-NAZAIRE;502;0;0;502;throy@orange.fr
2026;S;364;;;;CANDE;F;CO;Arc à Poulies Femme 2026;1249047;CIE DES ARCHERS DU S.O CANDEEN;CANDE;531;519;452;1502;archersdusocande@gmail.com
2026;S;391;;;;FONTENAY LE COMTE;F;CO;Arc à Poulies Femme 2026;1285122;TIR ARC FONTENAISIEN;VELLUIRE;489;0;0;489;archers.fontenay@gmail.com
2026;S;397;;;;AIZENAY;F;CO;Arc à Poulies Femme 2026;1285133;L'ARCHER CLUB D'AIZENAY;AIZENAY;517;454;0;971;arc.aizenay@gmail.com
2026;S;440;;;;LE MANS NATURE;F;CO;Arc à Poulies Femme 2026;1272103;ASSO NOUVELLE DES ARCHERS DE LA NATURE - LE MANS;LE MANS;439;0;0;439;didier.tollet0277@orange.fr
2026;S;452;;;;LE MANS MAINE;F;CO;Arc à Poulies Femme 2026;1272108;ARC DU MAINE (LE MANS);LE MANS;452;391;0;843;contacts@arcdumaine.fr
2026;S;461;;;;GORRON;F;CO;Arc à Poulies Femme 2026;1253087;CIE GORONNAISE TIR A L'ARC;GORRON;398;0;0;398;guerrier.norbert@orange.fr
2026;S;481;;;;ECOMMOY;F;CO;Arc à Poulies Femme 2026;1272096;LES ARCHERS D ECOMMOY;ÉCOMMOY;217;0;0;217;limajacgue.62@gmail.com
2026;C;5;;;;ANGERS;X;;Double Mixte Arc Nu;1249056;S G T A - TIR A L'ARC;ANGERS;569;511;0;540;sgta.communication@gmail.com
2026;C;33;;;;LES SABLES D'OLONNE;X;;Double Mixte Arc Nu;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;269;0;0;269;archers.sablais@gmail.com
2026;C;3;;;;ANGERS;H;;Homme Equipe Campagne;1249056;S G T A - TIR A L'ARC;ANGERS;997;0;0;997;sgta.communication@gmail.com
2026;C;13;;;;CARQUEFOU;H;;Homme Equipe Campagne;1244009;ARCHERS DE L'ERDRE;CARQUEFOU;940;0;0;940;ioan.legue@gmail.com
2026;C;11;;;;MONTOIR DE BRETAGNE;X;;Double Mixte Arc Classique;1244027;LES ARCHERS MONTOIRINS;MONTOIR-DE-BRETAGNE;545;0;0;545;lesarchersmontoirins@gmail.com
2026;C;16;;;;NANTES;X;;Double Mixte Arc Classique;1244044;ARCHERS NANTAIS;NANTES;484;0;0;484;secretariat.archersnantais@gmail.com
2026;C;21;;;;CHOLET TAC;X;;Double Mixte Arc Classique;1249050;TIR A L ARC CHOLETAIS;CHOLET;469;0;0;469;alexis.garnier49@gmail.com
2026;C;22;;;;MONTAIGU;X;;Double Mixte Arc Classique;1285121;LES ARCHERS DE LA DIGUE;MONTAIGU-VENDÉE;462;0;0;462;archersdeladigue.president@gmail.com
2026;C;7;;;;DONGES;X;;Double Mixte Arc à Poulies;1244010;CIE LES FLECHES DONGEOISES;DONGES;739;0;0;739;romualdcadoret@gmail.com
2026;C;8;;;;LA TURBALLE;X;;Double Mixte Arc à Poulies;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;733;0;0;733;benjamin.jube44420@gmail.com
2026;C;15;;;;LE GENEST ST ISLE;X;;Double Mixte Arc à Poulies;1253081;UNION SPORTIVE GENESTOISE;LE GENEST-SAINT-ISLE;723;710;0;716;emiliemoreau53@yahoo.fr
2026;C;37;;;;GUERANDE;X;;Double Mixte Arc à Poulies;1244001;CIE D ARC DE GUERANDE;GUÉRANDE;635;0;0;635;melanieboquet@gmail.com
2026;C;42;;;;LE MANS MAINE;X;;Double Mixte Arc à Poulies;1272108;ARC DU MAINE (LE MANS);LE MANS;559;548;0;553;contacts@arcdumaine.fr
2026;C;44;;;;CHOLET TAC;X;;Double Mixte Arc à Poulies;1249050;TIR A L ARC CHOLETAIS;CHOLET;433;0;0;433;alexis.garnier49@gmail.com
2026;3;48;;;;LES MAGNILS REIGNIERS;H;;Homme Equipe Tir sur cibles 3D;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;908;0;0;908;archersdelachouannerie@outlook.fr
2026;3;49;;;;VALLET;H;;Homme Equipe Tir sur cibles 3D;1244031;ARC NATURE VALLETAIS;VALLET;898;0;0;898;arcnaturevalletais2.0@gmail.com
2026;3;51;;;;GROSBREUIL;H;;Homme Equipe Tir sur cibles 3D;1285124;ARCHERS DE GROSBREUIL;GROSBREUIL;886;0;0;886;archersdegrosbreuil@orange.fr
2026;3;55;;;;ST HERBLAIN;H;;Homme Equipe Tir sur cibles 3D;1244002;ARCHERS DE ST HERBLAIN;SAINT-HERBLAIN;1004;661;0;832;president.ash@gmail.com
2026;3;70;;;;LES SABLES D'OLONNE;H;;Homme Equipe Tir sur cibles 3D;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;699;0;0;699;archers.sablais@gmail.com
2026;3;17;;;;LES MAGNILS REIGNIERS;F;;Femme Equipe Tir sur cibles 3D;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;696;0;0;696;archersdelachouannerie@outlook.fr
2026;3;16;;;;LES SABLES D'OLONNE;X;;Double Mixte Arc Nu;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;648;0;0;648;archers.sablais@gmail.com
2026;3;56;;;;LES MAGNILS REIGNIERS;X;;Double Mixte Arc Nu;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;490;0;0;490;archersdelachouannerie@outlook.fr
2026;3;69;;;;LE MANS NATURE;X;;Double Mixte Arc Nu;1272103;ASSO NOUVELLE DES ARCHERS DE LA NATURE - LE MANS;LE MANS;445;0;0;445;didier.tollet0277@orange.fr
2026;3;13;;;;LES MAGNILS REIGNIERS;X;;Double Mixte Arc Droit;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;483;0;0;483;archersdelachouannerie@outlook.fr
2026;3;31;;;;VALLET;X;;Double Mixte Arc Droit;1244031;ARC NATURE VALLETAIS;VALLET;411;0;0;411;arcnaturevalletais2.0@gmail.com
2026;3;57;;;;LES SABLES D'OLONNE;X;;Double Mixte Arc Droit;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;201;0;0;201;archers.sablais@gmail.com
2026;3;58;;;;LES SABLES D'OLONNE;X;;Double Mixte Arc Chasse;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;380;0;0;380;archers.sablais@gmail.com
2026;3;66;;;;BEAUVOIR SUR MER;X;;Double Mixte Arc Chasse;1285123;LES ARCHERS DU PAYS DU GOIS;BEAUVOIR-SUR-MER;292;0;0;292;archers-du-pays-du-gois@laposte.net
2026;3;7;;;;DONGES;X;;Double Mixte Arc Libre;1244010;CIE LES FLECHES DONGEOISES;DONGES;913;0;0;913;romualdcadoret@gmail.com
2026;3;17;;;;LA TURBALLE;X;;Double Mixte Arc Libre;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;864;0;0;864;benjamin.jube44420@gmail.com
